id_sus,uf,municipio,slug
150095,pa,aurora-do-para,pa-aurora-do-para
170270,to,aurora-do-tocantins,to-aurora-do-tocantins
130030,am,autazes,am-autazes
350430,sp,avai,sp-avai
350440,sp,avanhandava,sp-avanhandava
350450,sp,avare,sp-avare
150100,pa,aveiro,pa-aveiro
220110,pi,avelino-lopes,pi-avelino-lopes
520280,go,avelinopolis,go-avelinopolis
210110,ma,axixa,ma-axixa
170290,to,axixa-do-tocantins,to-axixa-do-tocantins
170300,to,babaculandia,to-babaculandia
210120,ma,bacabal,ma-bacabal
210125,ma,bacabeira,ma-bacabeira
210130,ma,bacuri,ma-bacuri
210135,ma,bacurituba,ma-bacurituba
350460,sp,bady-bassitt,sp-bady-bassitt
310490,mg,baependi,mg-baependi
430160,rs,bage,rs-bage
150110,pa,bagre,pa-bagre
250140,pb,baia-da-traicao,pb-baia-da-traicao
240140,rn,baia-formosa,rn-baia-formosa
290250,ba,baianopolis,ba-baianopolis
150120,pa,baiao,pa-baiao
290260,ba,baixa-grande,ba-baixa-grande
220115,pi,baixa-grande-do-ribeiro,pi-baixa-grande-do-ribeiro
230180,ce,baixio,ce-baixio
320080,es,baixo-guandu,es-baixo-guandu
350470,sp,balbinos,sp-balbinos
310500,mg,baldim,mg-baldim
520310,go,baliza,go-baliza
420195,sc,balneario-arroio-do-silva,sc-balneario-arroio-do-silva
420205,sc,balneario-barra-do-sul,sc-balneario-barra-do-sul
420200,sc,balneario-camboriu,sc-balneario-camboriu
420207,sc,balneario-gaivota,sc-balneario-gaivota
421280,sc,balneario-picarras,sc-balneario-picarras
430163,rs,balneario-pinhal,rs-balneario-pinhal
422000,sc,balneario-rincao,sc-balneario-rincao
350480,sp,balsamo,sp-balsamo
410230,pr,balsa-nova,pr-balsa-nova
210140,ma,balsas,ma-balsas
310510,mg,bambui,mg-bambui
230185,ce,banabuiu,ce-banabuiu
350490,sp,bananal,sp-bananal
250150,pb,bananeiras,pb-bananeiras
310520,mg,bandeira,mg-bandeira
310530,mg,bandeira-do-sul,mg-bandeira-do-sul
420208,sc,bandeirante,sc-bandeirante
410240,pr,bandeirantes,pr-bandeirantes
500150,ms,bandeirantes,ms-bandeirantes
170305,to,bandeirantes-do-tocantins,to-bandeirantes-do-tocantins
150125,pa,bannach,pa-bannach
290265,ba,banzae,ba-banzae
430165,rs,barao,rs-barao
350500,sp,barao-de-antonina,sp-barao-de-antonina
310540,mg,barao-de-cocais,mg-barao-de-cocais
430170,rs,barao-de-cotegipe,rs-barao-de-cotegipe
210150,ma,barao-de-grajau,ma-barao-de-grajau
510160,mt,barao-de-melgaco,mt-barao-de-melgaco
310550,mg,barao-de-monte-alto,mg-barao-de-monte-alto
430175,rs,barao-do-triunfo,rs-barao-do-triunfo
240145,rn,barauna,rn-barauna
250153,pb,barauna,pb-barauna
310560,mg,barbacena,mg-barbacena
230190,ce,barbalha,ce-barbalha
350510,sp,barbosa,sp-barbosa
410250,pr,barbosa-ferraz,pr-barbosa-ferraz
150130,pa,barcarena,pa-barcarena
240150,rn,barcelona,rn-barcelona
130040,am,barcelos,am-barcelos
350520,sp,bariri,sp-bariri
290270,ba,barra,ba-barra
350530,sp,barra-bonita,sp-barra-bonita
420209,sc,barra-bonita,sc-barra-bonita
430180,rs,barracao,rs-barracao
410260,pr,barracao,pr-barracao
290280,ba,barra-da-estiva,ba-barra-da-estiva
220117,pi,barra-d'alcantara,pi-barra-d'alcantara
260130,pe,barra-de-guabiraba,pe-barra-de-guabiraba
250157,pb,barra-de-santana,pb-barra-de-santana
250160,pb,barra-de-santa-rosa,pb-barra-de-santa-rosa
270050,al,barra-de-santo-antonio,al-barra-de-santo-antonio
320090,es,barra-de-sao-francisco,es-barra-de-sao-francisco
270060,al,barra-de-sao-miguel,al-barra-de-sao-miguel
250170,pb,barra-de-sao-miguel,pb-barra-de-sao-miguel
510170,mt,barra-do-bugres,mt-barra-do-bugres
350535,sp,barra-do-chapeu,sp-barra-do-chapeu
290290,ba,barra-do-choca,ba-barra-do-choca
210160,ma,barra-do-corda,ma-barra-do-corda
510180,mt,barra-do-garcas,mt-barra-do-garcas
430185,rs,barra-do-guarita,rs-barra-do-guarita
410270,pr,barra-do-jacare,pr-barra-do-jacare
290300,ba,barra-do-mendes,ba-barra-do-mendes
170307,to,barra-do-ouro,to-barra-do-ouro
330030,rj,barra-do-pirai,rj-barra-do-pirai
430187,rs,barra-do-quarai,rs-barra-do-quarai
430190,rs,barra-do-ribeiro,rs-barra-do-ribeiro
430192,rs,barra-do-rio-azul,rs-barra-do-rio-azul
290310,ba,barra-do-rocha,ba-barra-do-rocha
280060,se,barra-dos-coqueiros,se-barra-dos-coqueiros
350540,sp,barra-do-turvo,sp-barra-do-turvo
430195,rs,barra-funda,rs-barra-funda
310570,mg,barra-longa,mg-barra-longa
330040,rj,barra-mansa,rj-barra-mansa
220120,pi,barras,pi-barras
420210,sc,barra-velha,sc-barra-velha
230195,ce,barreira,ce-barreira
290320,ba,barreiras,ba-barreiras
220130,pi,barreiras-do-piaui,pi-barreiras-do-piaui
130050,am,barreirinha,am-barreirinha
210170,ma,barreirinhas,ma-barreirinhas
260140,pe,barreiros,pe-barreiros
350550,sp,barretos,sp-barretos
350560,sp,barrinha,sp-barrinha
230200,ce,barro,ce-barro
520320,go,barro-alto,go-barro-alto
290323,ba,barro-alto,ba-barro-alto
290327,ba,barrocas,ba-barrocas
220140,pi,barro-duro,pi-barro-duro
170310,to,barrolandia,to-barrolandia
290330,ba,barro-preto,ba-barro-preto
230205,ce,barroquinha,ce-barroquinha
430200,rs,barros-cassal,rs-barros-cassal
310590,mg,barroso,mg-barroso
350570,sp,barueri,sp-barueri
350580,sp,bastos,sp-bastos
500190,ms,bataguassu,ms-bataguassu
270070,al,batalha,al-batalha
220150,pi,batalha,pi-batalha
350590,sp,batatais,sp-batatais
500200,ms,bataypora,ms-bataypora
230210,ce,baturite,ce-baturite
350600,sp,bauru,sp-bauru
250180,pb,bayeux,pb-bayeux
350610,sp,bebedouro,sp-bebedouro
230220,ce,beberibe,ce-beberibe
230230,ce,bela-cruz,ce-bela-cruz
210173,ma,belagua,ma-belagua
500210,ms,bela-vista,ms-bela-vista
410275,pr,bela-vista-da-caroba,pr-bela-vista-da-caroba
520330,go,bela-vista-de-goias,go-bela-vista-de-goias
310600,mg,bela-vista-de-minas,mg-bela-vista-de-minas
210177,ma,bela-vista-do-maranhao,ma-bela-vista-do-maranhao
410280,pr,bela-vista-do-paraiso,pr-bela-vista-do-paraiso
220155,pi,bela-vista-do-piaui,pi-bela-vista-do-piaui
420213,sc,bela-vista-do-toldo,sc-bela-vista-do-toldo
270080,al,belem,al-belem
150140,pa,belem,pa-belem
250190,pb,belem,pb-belem
260150,pe,belem-de-maria,pe-belem-de-maria
250200,pb,belem-do-brejo-do-cruz,pb-belem-do-brejo-do-cruz
220157,pi,belem-do-piaui,pi-belem-do-piaui
260160,pe,belem-do-sao-francisco,pe-belem-do-sao-francisco
330045,rj,belford-roxo,rj-belford-roxo
310610,mg,belmiro-braga,mg-belmiro-braga
420215,sc,belmonte,sc-belmonte
290340,ba,belmonte,ba-belmonte
290350,ba,belo-campo,ba-belo-campo
310620,mg,belo-horizonte,mg-belo-horizonte
260170,pe,belo-jardim,pe-belo-jardim
270090,al,belo-monte,al-belo-monte
310630,mg,belo-oriente,mg-belo-oriente
310640,mg,belo-vale,mg-belo-vale
150145,pa,belterra,pa-belterra
220160,pi,beneditinos,pi-beneditinos
210180,ma,benedito-leite,ma-benedito-leite
420220,sc,benedito-novo,sc-benedito-novo
150150,pa,benevides,pa-benevides
130060,am,benjamin-constant,am-benjamin-constant
430205,rs,benjamin-constant-do-sul,rs-benjamin-constant-do-sul
350620,sp,bento-de-abreu,sp-bento-de-abreu
240160,rn,bento-fernandes,rn-bento-fernandes
430210,rs,bento-goncalves,rs-bento-goncalves
210190,ma,bequimao,ma-bequimao
310650,mg,berilo,mg-berilo
310665,mg,berizal,mg-berizal
250205,pb,bernardino-batista,pb-bernardino-batista
350630,sp,bernardino-de-campos,sp-bernardino-de-campos
210193,ma,bernardo-do-mearim,ma-bernardo-do-mearim
170320,to,bernardo-sayao,to-bernardo-sayao
350635,sp,bertioga,sp-bertioga
220170,pi,bertolinia,pi-bertolinia
310660,mg,bertopolis,mg-bertopolis
130063,am,beruri,am-beruri
260180,pe,betania,pe-betania
220173,pi,betania-do-piaui,pi-betania-do-piaui
310670,mg,betim,mg-betim
260190,pe,bezerros,pe-bezerros
310680,mg,bias-fortes,mg-bias-fortes
310690,mg,bicas,mg-bicas
420230,sc,biguacu,sc-biguacu
350640,sp,bilac,sp-bilac
310700,mg,biquinhas,mg-biquinhas
350650,sp,birigui,sp-birigui
350660,sp,biritiba-mirim,sp-biritiba-mirim
290360,ba,biritinga,ba-biritinga
410290,pr,bituruna,pr-bituruna
420240,sc,blumenau,sc-blumenau
410300,pr,boa-esperanca,pr-boa-esperanca
320100,es,boa-esperanca,es-boa-esperanca
310710,mg,boa-esperanca,mg-boa-esperanca
410302,pr,boa-esperanca-do-iguacu,pr-boa-esperanca-do-iguacu
350670,sp,boa-esperanca-do-sul,sp-boa-esperanca-do-sul
220177,pi,boa-hora,pi-boa-hora
290370,ba,boa-nova,ba-boa-nova
250210,pb,boa-ventura,pb-boa-ventura
410304,pr,boa-ventura-de-sao-roque,pr-boa-ventura-de-sao-roque
230240,ce,boa-viagem,ce-boa-viagem
250215,pb,boa-vista,pb-boa-vista
140010,rr,boa-vista,rr-boa-vista
410305,pr,boa-vista-da-aparecida,pr-boa-vista-da-aparecida
430215,rs,boa-vista-das-missoes,rs-boa-vista-das-missoes
430220,rs,boa-vista-do-burica,rs-boa-vista-do-burica
430222,rs,boa-vista-do-cadeado,rs-boa-vista-do-cadeado
210197,ma,boa-vista-do-gurupi,ma-boa-vista-do-gurupi
430223,rs,boa-vista-do-incra,rs-boa-vista-do-incra
130068,am,boa-vista-do-ramos,am-boa-vista-do-ramos
430225,rs,boa-vista-do-sul,rs-boa-vista-do-sul
290380,ba,boa-vista-do-tupim,ba-boa-vista-do-tupim
270100,al,boca-da-mata,al-boca-da-mata
130070,am,boca-do-acre,am-boca-do-acre
220180,pi,bocaina,pi-bocaina
350680,sp,bocaina,sp-bocaina
310720,mg,bocaina-de-minas,mg-bocaina-de-minas
420243,sc,bocaina-do-sul,sc-bocaina-do-sul
310730,mg,bocaiuva,mg-bocaiuva
410310,pr,bocaiuva-do-sul,pr-bocaiuva-do-sul
240165,rn,bodo,rn-bodo
260200,pe,bodoco,pe-bodoco
500215,ms,bodoquena,ms-bodoquena
350690,sp,bofete,sp-bofete
350700,sp,boituva,sp-boituva
420245,sc,bombinhas,sc-bombinhas
260210,pe,bom-conselho,pe-bom-conselho
310740,mg,bom-despacho,mg-bom-despacho
210200,ma,bom-jardim,ma-bom-jardim
330050,rj,bom-jardim,rj-bom-jardim
260220,pe,bom-jardim,pe-bom-jardim
420250,sc,bom-jardim-da-serra,sc-bom-jardim-da-serra
520340,go,bom-jardim-de-goias,go-bom-jardim-de-goias
310750,mg,bom-jardim-de-minas,mg-bom-jardim-de-minas
420253,sc,bom-jesus,sc-bom-jesus
220190,pi,bom-jesus,pi-bom-jesus
430230,rs,bom-jesus,rs-bom-jesus
240170,rn,bom-jesus,rn-bom-jesus
250220,pb,bom-jesus,pb-bom-jesus
290390,ba,bom-jesus-da-lapa,ba-bom-jesus-da-lapa
310760,mg,bom-jesus-da-penha,mg-bom-jesus-da-penha
290395,ba,bom-jesus-da-serra,ba-bom-jesus-da-serra
210203,ma,bom-jesus-das-selvas,ma-bom-jesus-das-selvas
520350,go,bom-jesus-de-goias,go-bom-jesus-de-goias
310770,mg,bom-jesus-do-amparo,mg-bom-jesus-do-amparo
510185,mt,bom-jesus-do-araguaia,mt-bom-jesus-do-araguaia
310780,mg,bom-jesus-do-galho,mg-bom-jesus-do-galho
330060,rj,bom-jesus-do-itabapoana,rj-bom-jesus-do-itabapoana
320110,es,bom-jesus-do-norte,es-bom-jesus-do-norte
420257,sc,bom-jesus-do-oeste,sc-bom-jesus-do-oeste
350710,sp,bom-jesus-dos-perdoes,sp-bom-jesus-dos-perdoes
410315,pr,bom-jesus-do-sul,pr-bom-jesus-do-sul
150157,pa,bom-jesus-do-tocantins,pa-bom-jesus-do-tocantins
170330,to,bom-jesus-do-tocantins,to-bom-jesus-do-tocantins
210207,ma,bom-lugar,ma-bom-lugar
430235,rs,bom-principio,rs-bom-principio
220191,pi,bom-principio-do-piaui,pi-bom-principio-do-piaui
430237,rs,bom-progresso,rs-bom-progresso
310790,mg,bom-repouso,mg-bom-repouso
420260,sc,bom-retiro,sc-bom-retiro
430240,rs,bom-retiro-do-sul,rs-bom-retiro-do-sul
410320,pr,bom-sucesso,pr-bom-sucesso
310800,mg,bom-sucesso,mg-bom-sucesso
250230,pb,bom-sucesso,pb-bom-sucesso
350715,sp,bom-sucesso-de-itarare,sp-bom-sucesso-de-itarare
410322,pr,bom-sucesso-do-sul,pr-bom-sucesso-do-sul
140015,rr,bonfim,rr-bonfim
310810,mg,bonfim,mg-bonfim
220192,pi,bonfim-do-piaui,pi-bonfim-do-piaui
520355,go,bonfinopolis,go-bonfinopolis
310820,mg,bonfinopolis-de-minas,mg-bonfinopolis-de-minas
290400,ba,boninal,ba-boninal
150160,pa,bonito,pa-bonito
290405,ba,bonito,ba-bonito
500220,ms,bonito,ms-bonito
260230,pe,bonito,pe-bonito
310825,mg,bonito-de-minas,mg-bonito-de-minas
250240,pb,bonito-de-santa-fe,pb-bonito-de-santa-fe
520357,go,bonopolis,go-bonopolis
250250,pb,boqueirao,pb-boqueirao
430245,rs,boqueirao-do-leao,rs-boqueirao-do-leao
220194,pi,boqueirao-do-piaui,pi-boqueirao-do-piaui
280067,se,boquim,se-boquim
290410,ba,boquira,ba-boquira
350720,sp,bora,sp-bora
350730,sp,boraceia,sp-boraceia
130080,am,borba,am-borba
250270,pb,borborema,pb-borborema
350740,sp,borborema,sp-borborema
310830,mg,borda-da-mata,mg-borda-da-mata
350745,sp,borebi,sp-borebi
410330,pr,borrazopolis,pr-borrazopolis
430250,rs,bossoroca,rs-bossoroca
310840,mg,botelhos,mg-botelhos
350750,sp,botucatu,sp-botucatu
310850,mg,botumirim,mg-botumirim
290420,ba,botupora,ba-botupora
420270,sc,botuvera,sc-botuvera
430258,rs,bozano,rs-bozano
420280,sc,braco-do-norte,sc-braco-do-norte
420285,sc,braco-do-trombudo,sc-braco-do-trombudo
430260,rs,braga,rs-braga
150170,pa,braganca,pa-braganca
350760,sp,braganca-paulista,sp-braganca-paulista
410335,pr,braganey,pr-braganey
270110,al,branquinha,al-branquinha
500230,ms,brasilandia,ms-brasilandia
310855,mg,brasilandia-de-minas,mg-brasilandia-de-minas
410337,pr,brasilandia-do-sul,pr-brasilandia-do-sul
170360,to,brasilandia-do-tocantins,to-brasilandia-do-tocantins
120010,ac,brasileia,ac-brasileia
220196,pi,brasileira,pi-brasileira
530010,df,brasilia,df-brasilia
310860,mg,brasilia-de-minas,mg-brasilia-de-minas
150172,pa,brasil-novo,pa-brasil-novo
510190,mt,brasnorte,mt-brasnorte
310870,mg,bras-pires,mg-bras-pires
350770,sp,brauna,sp-brauna
310880,mg,braunas,mg-braunas
520360,go,brazabrantes,go-brazabrantes
310890,mg,brazopolis,mg-brazopolis
260240,pe,brejao,pe-brejao
320115,es,brejetuba,es-brejetuba
260250,pe,brejinho,pe-brejinho
240180,rn,brejinho,rn-brejinho
170370,to,brejinho-de-nazare,to-brejinho-de-nazare
210210,ma,brejo,ma-brejo
350775,sp,brejo-alegre,sp-brejo-alegre
260260,pe,brejo-da-madre-de-deus,pe-brejo-da-madre-de-deus
210215,ma,brejo-de-areia,ma-brejo-de-areia
250280,pb,brejo-do-cruz,pb-brejo-do-cruz
220198,pi,brejo-do-piaui,pi-brejo-do-piaui
250290,pb,brejo-dos-santos,pb-brejo-dos-santos
290430,ba,brejoes,ba-brejoes
280070,se,brejo-grande,se-brejo-grande
150175,pa,brejo-grande-do-araguaia,pa-brejo-grande-do-araguaia
290440,ba,brejolandia,ba-brejolandia
230250,ce,brejo-santo,ce-brejo-santo
150178,pa,breu-branco,pa-breu-branco
150180,pa,breves,pa-breves
520380,go,britania,go-britania
430265,rs,brochier,rs-brochier
350780,sp,brodowski,sp-brodowski
350790,sp,brotas,sp-brotas
290450,ba,brotas-de-macaubas,ba-brotas-de-macaubas
310900,mg,brumadinho,mg-brumadinho
290460,ba,brumado,ba-brumado
420287,sc,brunopolis,sc-brunopolis
420290,sc,brusque,sc-brusque
310910,mg,bueno-brandao,mg-bueno-brandao
310920,mg,buenopolis,mg-buenopolis
260270,pe,buenos-aires,pe-buenos-aires
290470,ba,buerarema,ba-buerarema
310925,mg,bugre,mg-bugre
260280,pe,buique,pe-buique
120013,ac,bujari,ac-bujari
150190,pa,bujaru,pa-bujaru
350800,sp,buri,sp-buri
350810,sp,buritama,sp-buritama
210220,ma,buriti,ma-buriti
520390,go,buriti-alegre,go-buriti-alegre
210230,ma,buriti-bravo,ma-buriti-bravo
210232,ma,buriticupu,ma-buriticupu
520393,go,buriti-de-goias,go-buriti-de-goias
220200,pi,buriti-dos-lopes,pi-buriti-dos-lopes
220202,pi,buriti-dos-montes,pi-buriti-dos-montes
170380,to,buriti-do-tocantins,to-buriti-do-tocantins
520396,go,buritinopolis,go-buritinopolis
290475,ba,buritirama,ba-buritirama
210235,ma,buritirana,ma-buritirana
310930,mg,buritis,mg-buritis
110045,ro,buritis,ro-buritis
350820,sp,buritizal,sp-buritizal
310940,mg,buritizeiro,mg-buritizeiro
430270,rs,butia,rs-butia
130083,am,caapiranga,am-caapiranga
250300,pb,caapora,pb-caapora
500240,ms,caarapo,ms-caarapo
290480,ba,caatiba,ba-caatiba
250310,pb,cabaceiras,pb-cabaceiras
290485,ba,cabaceiras-do-paraguacu,ba-cabaceiras-do-paraguacu
310945,mg,cabeceira-grande,mg-cabeceira-grande
520400,go,cabeceiras,go-cabeceiras
220205,pi,cabeceiras-do-piaui,pi-cabeceiras-do-piaui
250320,pb,cabedelo,pb-cabedelo
110003,ro,cabixi,ro-cabixi
260290,pe,cabo-de-santo-agostinho,pe-cabo-de-santo-agostinho
330070,rj,cabo-frio,rj-cabo-frio
310950,mg,cabo-verde,mg-cabo-verde
350830,sp,cabralia-paulista,sp-cabralia-paulista
350840,sp,cabreuva,sp-cabreuva
260300,pe,cabrobo,pe-cabrobo
420300,sc,cacador,sc-cacador
350850,sp,cacapava,sp-cacapava
430280,rs,cacapava-do-sul,rs-cacapava-do-sul
110060,ro,cacaulandia,ro-cacaulandia
430290,rs,cacequi,rs-cacequi
510250,mt,caceres,mt-caceres
290490,ba,cachoeira,ba-cachoeira
520410,go,cachoeira-alta,go-cachoeira-alta
310960,mg,cachoeira-da-prata,mg-cachoeira-da-prata
520420,go,cachoeira-de-goias,go-cachoeira-de-goias
310970,mg,cachoeira-de-minas,mg-cachoeira-de-minas
310270,mg,cachoeira-de-pajeu,mg-cachoeira-de-pajeu
150200,pa,cachoeira-do-arari,pa-cachoeira-do-arari
150195,pa,cachoeira-do-piria,pa-cachoeira-do-piria
250330,pb,cachoeira-dos-indios,pb-cachoeira-dos-indios
430300,rs,cachoeira-do-sul,rs-cachoeira-do-sul
310980,mg,cachoeira-dourada,mg-cachoeira-dourada
520425,go,cachoeira-dourada,go-cachoeira-dourada
210237,ma,cachoeira-grande,ma-cachoeira-grande
350860,sp,cachoeira-paulista,sp-cachoeira-paulista
330080,rj,cachoeiras-de-macacu,rj-cachoeiras-de-macacu
260310,pe,cachoeirinha,pe-cachoeirinha
430310,rs,cachoeirinha,rs-cachoeirinha
170382,to,cachoeirinha,to-cachoeirinha
320120,es,cachoeiro-de-itapemirim,es-cachoeiro-de-itapemirim
250340,pb,cacimba-de-areia,pb-cacimba-de-areia
250350,pb,cacimba-de-dentro,pb-cacimba-de-dentro
250355,pb,cacimbas,pb-cacimbas
270120,al,cacimbinhas,al-cacimbinhas
430320,rs,cacique-doble,rs-cacique-doble
110004,ro,cacoal,ro-cacoal
350870,sp,caconde,sp-caconde
520430,go,cacu,go-cacu
290500,ba,cacule,ba-cacule
290510,ba,caem,ba-caem
310990,mg,caetanopolis,mg-caetanopolis
290515,ba,caetanos,ba-caetanos
311000,mg,caete,mg-caete
260320,pe,caetes,pe-caetes
290520,ba,caetite,ba-caetite
290530,ba,cafarnaum,ba-cafarnaum
410340,pr,cafeara,pr-cafeara
410345,pr,cafelandia,pr-cafelandia
350880,sp,cafelandia,sp-cafelandia
410347,pr,cafezal-do-sul,pr-cafezal-do-sul
350890,sp,caiabu,sp-caiabu
311010,mg,caiana,mg-caiana
520440,go,caiaponia,go-caiaponia
430330,rs,caibate,rs-caibate
420310,sc,caibi,sc-caibi
250360,pb,caicara,pb-caicara
430340,rs,caicara,rs-caicara
240185,rn,caicara-do-norte,rn-caicara-do-norte
240190,rn,caicara-do-rio-do-vento,rn-caicara-do-rio-do-vento
240200,rn,caico,rn-caico
350900,sp,caieiras,sp-caieiras
290540,ba,cairu,ba-cairu
350910,sp,caiua,sp-caiua
350920,sp,cajamar,sp-cajamar
210240,ma,cajapio,ma-cajapio
210250,ma,cajari,ma-cajari
350925,sp,cajati,sp-cajati
250370,pb,cajazeiras,pb-cajazeiras
220207,pi,cajazeiras-do-piaui,pi-cajazeiras-do-piaui
250375,pb,cajazeirinhas,pb-cajazeirinhas
350930,sp,cajobi,sp-cajobi
270130,al,cajueiro,al-cajueiro
220208,pi,cajueiro-da-praia,pi-cajueiro-da-praia
311020,mg,cajuri,mg-cajuri
350940,sp,cajuru,sp-cajuru
260330,pe,calcado,pe-calcado
160020,ap,calcoene,ap-calcoene
311030,mg,caldas,mg-caldas
250380,pb,caldas-brandao,pb-caldas-brandao
520450,go,caldas-novas,go-caldas-novas
520455,go,caldazinha,go-caldazinha
290550,ba,caldeirao-grande,ba-caldeirao-grande
220209,pi,caldeirao-grande-do-piaui,pi-caldeirao-grande-do-piaui
410350,pr,california,pr-california
420315,sc,calmon,sc-calmon
260340,pe,calumbi,pe-calumbi
290560,ba,camacan,ba-camacan
290570,ba,camacari,ba-camacari
311040,mg,camacho,mg-camacho
250390,pb,camalau,pb-camalau
290580,ba,camamu,ba-camamu
311050,mg,camanducaia,mg-camanducaia
500260,ms,camapua,ms-camapua
430350,rs,camaqua,rs-camaqua
260345,pe,camaragibe,pe-camaragibe
430355,rs,camargo,rs-camargo
410360,pr,cambara,pr-cambara
430360,rs,cambara-do-sul,rs-cambara-do-sul
410370,pr,cambe,pr-cambe
410380,pr,cambira,pr-cambira
420320,sc,camboriu,sc-camboriu
330090,rj,cambuci,rj-cambuci
311060,mg,cambui,mg-cambui
311070,mg,cambuquira,mg-cambuquira
150210,pa,cameta,pa-cameta
230260,ce,camocim,ce-camocim
260350,pe,camocim-de-sao-felix,pe-camocim-de-sao-felix
311080,mg,campanario,mg-campanario
311090,mg,campanha,mg-campanha
311100,mg,campestre,mg-campestre
270135,al,campestre,al-campestre
430367,rs,campestre-da-serra,rs-campestre-da-serra
520460,go,campestre-de-goias,go-campestre-de-goias
210255,ma,campestre-do-maranhao,ma-campestre-do-maranhao
520465,go,campinacu,go-campinacu
410390,pr,campina-da-lagoa,pr-campina-da-lagoa
430370,rs,campina-das-missoes,rs-campina-das-missoes
350945,sp,campina-do-monte-alegre,sp-campina-do-monte-alegre
410395,pr,campina-do-simao,pr-campina-do-simao
250400,pb,campina-grande,pb-campina-grande
410400,pr,campina-grande-do-sul,pr-campina-grande-do-sul
510260,mt,campinapolis,mt-campinapolis
350950,sp,campinas,sp-campinas
220210,pi,campinas-do-piaui,pi-campinas-do-piaui
430380,rs,campinas-do-sul,rs-campinas-do-sul
311110,mg,campina-verde,mg-campina-verde
520470,go,campinorte,go-campinorte
270140,al,campo-alegre,al-campo-alegre
420330,sc,campo-alegre,sc-campo-alegre
520480,go,campo-alegre-de-goias,go-campo-alegre-de-goias
290590,ba,campo-alegre-de-lourdes,ba-campo-alegre-de-lourdes
220211,pi,campo-alegre-do-fidalgo,pi-campo-alegre-do-fidalgo
311115,mg,campo-azul,mg-campo-azul
311120,mg,campo-belo,mg-campo-belo
420340,sc,campo-belo-do-sul,sc-campo-belo-do-sul
430390,rs,campo-bom,rs-campo-bom
410405,pr,campo-bonito,pr-campo-bonito
280100,se,campo-do-brito,se-campo-do-brito
311130,mg,campo-do-meio,mg-campo-do-meio
410410,pr,campo-do-tenente,pr-campo-do-tenente
420350,sc,campo-ere,sc-campo-ere
311140,mg,campo-florido,mg-campo-florido
290600,ba,campo-formoso,ba-campo-formoso
270150,al,campo-grande,al-campo-grande
500270,ms,campo-grande,ms-campo-grande
240130,rn,campo-grande,rn-campo-grande
220213,pi,campo-grande-do-piaui,pi-campo-grande-do-piaui
410420,pr,campo-largo,pr-campo-largo
220217,pi,campo-largo-do-piaui,pi-campo-largo-do-piaui
520485,go,campo-limpo-de-goias,go-campo-limpo-de-goias
350960,sp,campo-limpo-paulista,sp-campo-limpo-paulista
410425,pr,campo-magro,pr-campo-magro
220220,pi,campo-maior,pi-campo-maior
410430,pr,campo-mourao,pr-campo-mourao
430400,rs,campo-novo,rs-campo-novo
110070,ro,campo-novo-de-rondonia,ro-campo-novo-de-rondonia
510263,mt,campo-novo-do-parecis,mt-campo-novo-do-parecis
240210,rn,campo-redondo,rn-campo-redondo
311150,mg,campos-altos,mg-campos-altos
520490,go,campos-belos,go-campos-belos
430410,rs,campos-borges,rs-campos-borges
510268,mt,campos-de-julio,mt-campos-de-julio
350970,sp,campos-do-jordao,sp-campos-do-jordao
330100,rj,campos-dos-goytacazes,rj-campos-dos-goytacazes
311160,mg,campos-gerais,mg-campos-gerais
170384,to,campos-lindos,to-campos-lindos
420360,sc,campos-novos,sc-campos-novos
350980,sp,campos-novos-paulista,sp-campos-novos-paulista
230270,ce,campos-sales,ce-campos-sales
520495,go,campos-verdes,go-campos-verdes
510267,mt,campo-verde,mt-campo-verde
260360,pe,camutanga,pe-camutanga
311170,mg,canaa,mg-canaa
150215,pa,canaa-dos-carajas,pa-canaa-dos-carajas
510269,mt,canabrava-do-norte,mt-canabrava-do-norte
350990,sp,cananeia,sp-cananeia
270160,al,canapi,al-canapi
290610,ba,canapolis,ba-canapolis
311180,mg,canapolis,mg-canapolis
510270,mt,canarana,mt-canarana
290620,ba,canarana,ba-canarana
350995,sp,canas,sp-canas
311190,mg,cana-verde,mg-cana-verde
